,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,0
0,-0.242261123,0.067472931,0.152747252,-0.04690355,-0.049058174,0.000425654,-0.030675343,-0.020264668,-0.007293142,-0.069728557,-0.042226272,-0.035205564,0.029164237,0.021631333,-0.006401256,0.014754262,-0.002308065,0.011575058,-0.011370435,-0.01545253,0.003854816,0.00654336,-0.003518285,0.020396214,0.017123667,-0.008629725,0.019825707,0.007302338,0.006535079,0.025436657,0.006887637,-0.019483444,0.002771433,-0.017547409,-0.01951172,-0.014475021,0.000645984,0.007419303,-0.005160097,-0.005763096,0.002664847,0.004719805,0.000588959,0.00463988,-0.002488248,-0.002853649,-0.003067146,0.008314456,-0.011548344,0.003699245,-0.000168786,-0.011653831,-0.002425378,-0.004775924,-0.008152544,0.020719813,0.008728661,0.002672789,0.005019361,0.006289634,-0.009220856,-0.005180376,-0.002128103,0.001145945,0.003966191,-0.009233934,0.003539151,-0.012196892,0.005283629,-0.011635137,0.002181405,-0.003701813,-0.003282527,0.001801406,0.005760615,0.010568455,0.007589256,-0.004135503,-0.002150636,0.00318407,-0.013399916,0.006348242,0.001266126,-0.002725201,-0.005878632,-0.007849623,0.003116104,-0.007743293,-0.012397731,0.007150535,-0.004926769,-0.008754527,0.005071495,0.003004106,0.006438671,0.011990646,-0.006077579,-0.005776102,0.006744879,0.007377333,0.013734488,0.000152587,-0.009939134,0.011746576,-0.000955871,0.003791396,-0.008325333,0.001055185,0.010135902,0.006198748,0.010031866,0.0126556,0.002490276,-0.004034413,0.005716559,0.003087793,0.011172182,-0.003815876,0.013975597,-0.005970871,0.00780224,0.005332796,-0.00034721,-0.014460771,-0.011189539,0.001935859,0.004978866,0.006093843,0.017405067,0.006775691,0.004901562,-0.008284012,0.013923756,0.0008414,0.003336841,0.001045871,0.006667419,0.001481143,-0.008834742,0.000969213,-0.004801289,0.006679118,-0.008309361,0.004347875,0.008232982,0.006470046,-0.007835143,0.002933439,0.009609851,0.002979958,-0.000654553,-0.00490371,0.008271412,-0.003666674,-0.002284848,0.001238448,0.002304822,0.001273871,-0.002998484,0.010752453,0.005749032,0.005191592,0.002610353,0.009329051,0.006699209,0.003171806,-0.001467735,-0.015226782,-0.011966229,0.003981971,-0.015525497,0.009311956,-0.013983937,0.005795752,0.007043801,-0.002520077,0.009716984,0.006756648,0.004879527,0.004342196,0.003660207,-0.019393782,-0.003347784,0.001980526,0.001243896,-0.004561675,0.004769863,-0.001942545,-0.003867268,-0.005772192,-0.016874589,0.005958214,0.003927055,0.005595964,-0.004532023,-0.011615712,-0.00708982,-0.001297589,0.017051277,-0.005434604,0.003971707,0.000823114,-0.007944656,-0.001735918,0.007099847,0.002546036,0.000924171,-0.010121961,-0.000119687,0.000194864,0.003200883,0.000936509,0.000609903,0.007519425,0.001401231,0.002088993,-0.009329975,0.002816607,-0.013186011,-0.0001223,0.0072033,-0.001285148,-8.49E-05,-0.009212779,-0.00237345,0.003265346,-0.013459731,-0.008364307,-0.004822726,0.001027228,0.005771617,-0.002774409,-0.003862874,0.007769105,-0.006781546,-0.001418313,-0.002554707,0.001838458,0.010001151,0.002107379,-0.000543237,-0.000708394,-0.004501602,-0.001945499,0.005715656,0.009280198,-0.000520545,0.007256876,-0.0033815,-0.005440196,-0.000900301,-0.001134506,-0.005803295,0.010815686,0.000212407,-0.003676859,0.004257717,-0.002859129,-0.006969448,0.010585499,0.008384692,0.009101855,-0.005429215,-0.000102839,-0.006676912,-0.001296663,0.007379838,-0.008582576,0.000330003,-0.010623927,-0.001599208,-0.005299557,0.00731065,-0.009032227,0.009435274,-0.007609219,-0.011089467,0.008205994,-0.006548841,0.005083398,-0.002348052,0.002842227,-0.004747468,0.008196762,0.000871861,-0.002945688,-0.002951754,-0.003335514,-0.009943272,0.004762696,-0.003413844,-0.000960112,-0.01441169,0.001876061,-0.000605563,-0.000154416,0.002013636,-0.004151645,0.006896102,-0.015346488,-0.002092728,-0.004445583,0.000383858,0.014468515,0.012473735,-0.00210846,0.002584563,-0.003844105,0.002544285,0.003311866,-0.00300357,0.000671273,-0.001514455,0.006169719,-0.011745802,0.004046352,-0.008781071,0.000641354,0.011438171,0.017330972,0.007599658,0.005987573,0.012506435,-0.010644508,-0.006601256,0.007848244,0.018946228,0.002629008,0.027904858,0.027842976,-0.013671693,0.0066732,-0.01630867,0.014609452,-0.000324338,-0.020905932,-0.027332553,0.025279733,0.010230356,-0.001574438,-0.011563717,-0.005259831,-0.003344763,0.016807599,-0.007976317,-0.000190547,0.014726885,-0.024591555,0.011057517,-0.016072266,0.004651009,-0.030323007,-0.005199486,-0.000102511,0.020485343,-0.001429034,-0.000983796,0.013894819,-0.00967041,0.024796646,-0.000540221,0.003220638,-0.003890698,0.019802711,-0.002176284,-0.01263293,0.011013899,-0.01657967,-0.029541637,0.001712849,0.021292077,0.006656877,-0.019107588,0.00343386,-0.020543652,-0.002650998,-0.026043517,0.018772083,0.006926837,0.028005908,0.028984012,0.003242277,0.011803607,0.013026911,-0.024878421,0.006632152,0.000148739,0.001221514,-0.000435341,-0.003368908,0.006760209,0.010571228,-0.007424614,0.015691678,8.07E-05,-0.001404631,-0.00522431,-0.00759229,-0.007226957,0.003698711,0.009871292,0.003292388,-0.015595124,-0.015400965,0.000347215,0.005723342,0.002682029,-0.003201832,0.001385097,0.002559846,-0.005968841,-0.007438409,-0.008882615,0.007158247,-0.002542442,0.003792121,-0.018526902,0.00586775,0.007177288,-0.006235215,-0.00140569,-0.007844353,-0.002562637,0.006004451,-0.000705998,-0.001118935,-0.008515006,-0.009367948,0.004488407,-0.006564975,-0.010329813,-0.010855558,-0.008596045,-0.006532766,-0.009503236,-0.020386289,0.005468651,-0.00465167,-0.00060503,-0.020671148,-0.004859149,0.013211741,0.005066155,0.007164488,0.000516109,0.003655221,-0.001937529,-0.005159268,-0.008438556,-0.006913364,0.016304465,-0.001734802,0.003008688,0.003228741,-0.00254948,0.00663062,-0.006686224,0.000830944,-0.002870171,-0.004542105,-0.003714495,-0.000918055,-0.001515495,0.002349804,0.001181806,0.00233896,-0.006492209,0.00263398,0.001858782,-0.000555742,-0.004464265,-0.002477407,-0.00416244,-0.002469159,-0.001086333,-0.002734891,0.001510433,0.000365182,-0.009437301,0.002672329,-0.001784187,0.002607412,-0.00539963,-0.002841943,0.005031762,0.001823354,-0.000509995,-0.000388009,-0.00114555,0.000658959,-0.0038404,-0.001208043,0.001649936,-0.001514411,-0.004476172,0.000704607,-0.00120815,0.000432154,-0.000482197,-0.002452499,218
1,-0.016646264,0.17887471,0.116389852,0.048569633,-0.058874137,0.076527568,2.36E-05,-0.017281593,-0.008947362,0.038535459,0.065965662,0.025583899,0.028995025,-0.059834009,-0.00063821,-0.017809951,-0.015454402,-0.008072172,0.019507592,0.032621148,0.057548977,0.027519667,-0.07408388,-0.077438584,-0.050013297,0.008974016,-0.015667241,0.025452297,0.144226024,-0.155302996,-0.028105563,-0.000826678,0.134013491,0.202386675,-0.042583855,-0.169866019,-0.064706736,-0.087575268,0.035587618,-0.101182916,-0.092599381,0.006394989,0.045288241,-0.164400154,-0.147310645,-0.066521566,0.016237977,0.018363346,-0.014251562,-0.097347495,-0.129555504,0.038522859,-0.012423727,0.029650158,-0.027458961,0.080877214,-0.086884525,-0.008244928,-0.084318319,-0.034467768,0.028475526,0.019900634,0.018910898,-0.001784458,-0.001638079,0.059102976,-0.00573697,-0.039352491,0.019247623,-0.051345796,-0.033186125,0.043046648,-0.059972657,0.02396918,0.038206014,0.041320183,-0.012354226,-0.002330523,-0.006556879,0.013281891,-0.048020651,0.000273436,0.03884287,-0.01618511,-0.025170205,0.015209496,0.023115977,0.019181276,0.030201254,0.007680662,-0.014527128,-0.007501627,0.036017256,-0.08074302,-0.008779122,0.014023418,0.037020624,-0.088395836,0.023269959,0.03978055,0.031237656,0.001767154,0.008575571,-0.019937082,0.004828982,0.0208936,-0.027003926,-0.041092112,-0.025025814,0.012553159,-0.019409673,-0.012276481,0.007984437,-0.013757498,0.000746102,-0.012405365,0.041155892,0.006845272,-0.02298593,-0.008451265,-0.018531632,-0.004299613,0.011550891,-0.002424884,0.000388783,-0.003115357,-0.011861234,0.00675056,0.010352171,-0.002364367,0.002453445,0.007367879,-0.001607913,0.0211228,0.00417401,-0.000912142,0.003510514,0.00534223,-0.006820307,0.013205432,-0.002817587,0.006320815,0.008308493,0.002540017,-0.007141936,-0.004472642,-0.000839587,-0.00042901,0.010231834,-0.000184291,0.012327387,-0.003895545,-0.001124766,0.006650115,0.001599937,-0.000402409,-0.000611048,7.14E-05,-0.003216712,-0.002395858,0.009307916,0.001953276,-0.005594418,0.004042074,0.003208926,-0.001113403,0.00698409,-0.003174187,0.002484443,0.004966719,0.002557995,-0.002473581,0.004800444,-0.006080709,-0.006217237,-0.000866187,0.007818498,0.008459087,0.001746397,0.003117177,-0.004405728,0.006176316,0.008884675,0.007828225,-0.005212866,0.004923297,-0.006492371,0.00061567,0.006996936,-0.003847417,-0.000217046,-0.004872129,-0.00367684,-0.004444001,0.002686686,0.002734883,-0.004220161,0.004616078,0.005555402,0.003867685,0.000860253,-0.003383844,0.002040672,0.001759499,0.002197475,0.001095266,0.002997047,0.002894716,0.001872412,0.00210136,0.007326359,-0.0107933,-0.000106332,0.007044905,-0.001235595,-0.002604971,0.000465591,-0.005900028,0.001979059,0.001923439,-0.004603108,0.002254822,-0.001505685,0.001055481,0.001620897,0.000679069,-0.003591026,0.0044409,0.002940986,0.000777238,0.002599082,0.002265351,-0.000111395,6.60E-05,0.000770667,-0.00197568,-0.001799876,-0.000881981,-0.000163554,0.001029479,-0.001061725,0.002280937,0.002226469,-0.00014006,-0.000940604,0.000576864,-9.02E-05,-0.001404388,0.001204985,0.002903565,0.000161654,-0.001226421,-0.001815928,0.000197416,-0.001259523,0.000957784,-0.003224507,-0.002204955,-0.000518416,0.000794707,-7.21E-05,0.000626698,5.78E-05,-0.001033104,-0.00142979,-0.001063149,0.000636287,-0.000825563,0.001058518,0.000297636,0.000141317,0.001725527,0.001553947,-0.00231338,-0.000889421,-0.001127763,-0.001323093,0.000293653,7.41E-07,0.003334561,-0.000331107,0.000801209,-0.001866756,0.000491862,0.000119279,0.001478869,-0.00101944,-0.001807473,0.001491536,0.000805233,-0.002481827,0.000161513,-0.000169565,-0.000870079,0.001362466,-0.000786967,-0.000338599,-0.000428038,-0.002219417,-0.002632916,0.00073912,-0.00219435,0.0003819,-0.000180043,0.001008292,0.000858562,0.000393861,0.000861251,-0.000877978,0.001036693,0.002284225,-0.001278228,0.000627403,-0.000440778,-0.000396245,0.001196636,-0.000819209,-1.85E-05,7.26E-05,-0.002046897,0.001602593,-0.001322268,7.67E-05,-0.001613139,-0.000421246,0.00184178,7.80E-05,-0.001698941,-0.000709607,0.000151105,-0.000280125,-0.001752915,0.000699515,-0.001296873,-0.000530188,-0.001135126,-0.001635858,0.000192021,-6.07E-07,0.001178133,0.000470776,-0.001012119,0.000584658,-0.001207618,-0.000814703,-0.001372232,0.000436695,-0.001167001,-0.001443716,-0.000139156,0.001565572,-0.000536668,-0.000674805,-0.000655273,-0.001553562,0.000842542,0.000938462,-0.000750706,-0.00153585,-0.000708512,-0.000387538,-0.002348405,0.000338463,0.000741162,0.001908042,-0.000455833,-0.000835716,2.40E-05,0.000817222,0.000236883,-0.000776969,0.000543393,0.000493841,-0.000546077,-0.001133265,-8.66E-05,0.000122311,0.000446272,-0.001637311,-0.001230953,-0.000521893,-0.001360686,0.002079501,-0.000656447,-0.000722231,0.001359774,0.000334881,0.000813178,-0.001616828,-0.000587047,0.000811486,-0.000223134,0.002319352,0.002000216,0.000119804,-0.001240772,-0.000796626,0.000414031,-0.000921516,0.000822046,-0.00027431,-0.001013673,-0.000563351,-0.001145809,0.000338805,-0.0004873,0.00035502,0.001271911,0.000476969,0.000164951,-0.001146785,-0.000196045,0.000742678,-0.000270751,-0.001411218,-0.000207429,0.000630131,-0.001052426,3.63E-05,0.000207192,-0.000845719,0.00067832,-0.000395097,-0.000799802,-0.000267711,0.000619541,0.000759919,-0.001498623,-0.000410277,0.000639665,0.000341068,0.000181335,2.78E-05,-2.19E-05,-0.000364575,-7.09E-05,-0.000302609,0.000415246,-0.000169652,-0.000505687,-0.000306228,-0.000115598,5.32E-05,5.73E-05,0.00043997,-0.000403771,2.55E-05,0.000970272,-4.27E-05,-0.000174607,-7.90E-05,-0.000197795,-0.000216041,-0.000368956,0.000153317,5.72E-05,-0.000529903,0.000101194,2.90E-06,-0.000523459,4.35E-05,-0.00023255,-0.000462663,0.000340114,0.000324486,-0.000211732,0.000240771,-4.77E-05,0.000465045,0.000556953,-2.06E-05,0.000314968,3.53E-05,-0.000475239,-0.000631066,0.00031814,0.000175503,-0.000650463,2.11E-05,0.000117373,-0.00024967,0.000111489,-0.000133824,0.000235693,-0.000479174,-0.000440022,0.000673534,-7.17E-05,0.000225987,-4.52E-05,-0.000124942,0.000378405,0.000131586,-0.000107627,-0.000481359,-0.000225674,0.000184762,-0.000400972,-8.72E-05,-0.000340469,219
2,-0.269857826,-0.00040676,-0.088794613,-0.082323735,0.003353955,-0.050719061,0.040386639,-0.036747801,-0.015688573,0.009141437,-0.005057835,-0.015108221,-0.014493144,-0.010807185,-0.008361821,-0.033644627,-0.012028969,-0.022834327,0.004421473,-0.009489402,-0.004615096,0.001793385,-0.026337818,-0.035873635,-0.033407123,0.015701415,-0.009433369,-0.016898675,-0.029922696,-0.020726991,0.013123641,-0.015251693,0.014669482,-0.021335501,-0.000554681,0.014275925,0.015450767,0.000245515,-0.021217491,-0.0060071,-0.0017468,0.004928692,-0.017145309,-0.001882923,0.011149854,-0.010120622,-0.013021665,5.84E-05,0.007320901,0.00013161,-0.010031405,0.002551925,0.002642567,0.004822207,-0.017326028,0.01077227,0.003197238,-0.000838904,0.014427454,0.003199152,-0.004799553,-0.015902034,-0.006532376,-0.004707517,-0.000762686,0.006660806,0.01188559,-0.001886136,-0.007472683,-0.005950384,0.012211921,8.14E-05,-0.014013227,0.013321044,0.011352109,0.007000332,-0.003978191,0.008082327,0.012709194,-0.001989085,0.010975037,0.00054392,0.010362029,-0.004191876,0.002960166,0.013577512,-0.003253739,0.00606832,0.005761948,-0.023009833,0.007908609,-0.002200419,0.006869711,0.009417021,-0.001099435,-0.001723815,-0.008207424,-0.00495362,-0.000884098,0.001988344,0.00738814,-0.000215658,-0.004407822,0.019084246,-0.005718675,-0.006051834,-0.00966983,-0.003414268,0.000422041,0.017885787,0.001976089,-0.011668815,0.013810623,-0.002900817,0.006105525,0.006896543,-0.011001198,0.011841153,-0.021726358,-0.016006597,-0.006362073,-0.015333601,0.005420485,-0.005236989,-0.008564686,0.012675379,-0.002001043,0.01141309,0.001509429,0.003111273,0.011754458,0.002213478,0.029716883,-0.009687914,0.000365345,0.005629402,0.001765939,0.003327854,-6.49E-05,0.001463125,-0.00417758,0.00573013,0.012098831,0.006200019,0.000874452,-0.004559873,-0.01374216,0.004261568,0.01488015,0.000203751,0.004201648,0.000658449,0.001358638,-0.007478691,-0.006625815,-0.010067288,-0.004094257,-0.015777953,0.005208097,0.006010748,-0.030867331,-0.007069433,0.010476904,0.00492688,-0.017786908,-0.010602294,0.011197025,0.002706534,0.011133902,0.001592944,0.003627751,-0.004069317,0.010973289,-0.006864447,0.006752056,0.003945778,0.004673278,-0.001686444,0.016122075,-0.007362483,0.016407355,0.006918701,-0.010251604,-0.0023201,0.004104851,-0.000265358,-0.003392981,-0.005776342,-0.003369164,0.005545926,0.019935789,-0.006779,-0.007045434,0.000657922,-0.022386525,-0.000163168,-0.005402092,-0.007177558,-0.011661795,-0.000613487,-0.015107208,0.00814546,-0.004697582,0.012333236,0.004495871,0.000209256,-0.002043499,-0.007810943,-0.000964828,0.000775741,0.004350354,-0.000385488,-0.015990135,0.006512129,0.001157936,-0.007449133,0.000861478,0.004926816,0.012721305,0.008347252,-0.011187835,-0.004870208,-0.008210772,0.016024127,-0.007618657,0.003143166,-0.003734422,-0.004849831,-0.013297829,0.00082849,0.005121151,0.006714817,-0.00970257,0.0028916,-0.006518301,0.025878327,-0.015126412,-0.003301492,-0.005889604,0.008344877,-0.010747398,-0.009568118,0.000763466,0.020819532,-0.002368078,-0.001600743,0.0195422,-0.007713288,-0.005279922,-0.012052627,-0.000549985,-0.010524623,-0.002992272,0.001572537,-0.00262462,0.00258247,0.011034219,0.020727953,-0.024492901,-0.012545383,0.002859951,0.000625222,-0.01140456,0.006532285,0.005004064,-0.008674373,-0.008733202,-0.001989646,0.005702797,-0.00415888,0.003368962,0.006416045,-0.007622755,-0.001689839,-0.002698078,-0.001808559,-0.001008772,-0.000977807,-0.000455183,-0.010412529,-0.000841674,-0.004167684,0.018907008,-0.002751692,-0.005463462,0.010838668,-0.003029017,-0.017039284,0.004677818,-0.002005078,-0.00141807,-0.003474603,0.006040371,-0.010460689,-0.007046316,0.001250635,0.00225781,-0.003537645,-0.000134239,-0.002414901,0.000197033,-0.010801502,-0.009123302,-0.003938704,-0.006371952,0.010475791,-0.003753039,-0.001389818,0.002466711,0.001662158,0.011906565,0.014408635,0.010775905,0.008939524,-0.007057623,0.002240468,0.000875772,0.008595327,-0.000850761,0.004622188,0.015352463,-0.004818171,-0.00393456,0.019695302,0.006051103,-0.008705361,0.004976658,-0.005828408,0.008744678,0.01662555,0.011900707,-0.001898971,-0.003724634,-0.001423655,0.001663385,0.015158512,0.004059437,-0.019481002,-0.000770998,0.014427997,0.010932307,-0.01412208,-0.000893696,0.002032314,-0.006837605,-0.011406125,0.000238838,-0.002485724,0.003173743,-0.002558182,0.012666194,-0.008215628,-0.002638889,-0.014938032,0.003972011,0.002077646,0.000975458,0.007153441,-0.000815013,-0.001968202,0.010087563,-0.012035059,-0.003366393,-0.017167655,-0.004273521,0.011875073,0.016096905,0.012694329,0.00684669,-0.014462869,0.009520142,-0.02266258,-0.001831225,0.011424438,-0.003086765,-0.009350442,-0.001932246,0.008323429,-0.021767035,0.010489195,0.014654053,-0.005699937,0.014521993,0.003103251,0.004153457,0.003265125,-0.001298887,0.00321467,-0.001899762,0.010698177,-0.020871126,0.01096787,0.003984008,-0.007054145,0.011999337,0.004404149,-0.00453819,-0.003232898,-0.010456605,0.012482887,-0.006146125,0.004504515,-0.004404713,0.000432595,0.008732795,0.018734594,0.001182367,0.013540121,0.019677495,-0.008869481,0.01420651,0.01147658,0.000208126,0.008222473,0.008008425,-0.015237966,0.006309874,0.001084196,0.002874393,0.000588742,-0.011090999,0.021569414,-0.006564662,0.01720764,-0.010204926,0.007883836,-0.015608104,0.013756501,0.007109554,-0.002477314,0.001110642,0.0063056,-0.008386829,0.010645301,0.01147157,-7.94E-05,-0.013725327,-0.011806251,0.010831844,0.002798002,-0.005175325,-0.007207393,-0.000847439,0.010088255,-0.001134609,0.013518566,-0.006081687,-0.010956694,-0.001249078,0.003843126,0.009520145,-0.008925953,-0.004564543,-0.014134582,0.005718135,-0.00547107,-0.007795464,-0.006754596,0.017418564,-0.007081115,0.008424162,0.005562683,-0.008524247,0.005669285,0.012890816,-0.006856019,0.00535897,-0.011233017,0.003955916,0.001256451,-0.003850716,-0.008885895,-0.00706811,-0.004562491,-0.006106696,0.002059484,0.001890378,0.000852381,-0.007405938,-0.003373571,-0.009124792,-0.003368951,0.003973584,-0.005449795,0.004530242,0.001683161,0.000892465,-0.000551846,-0.002477775,-0.003646312,0.002454262,-0.004498544,-0.004960294,-0.001325125,-0.00322656,-0.005591876,-0.001549667,-0.001141127,-0.00136063,0.006536385,220
